Title,Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Road Width,Road Type,Build Area,Posted,Amenities
"MULPANI : House For Sale In Mulpani, Kathmandu","nearby greenhill city, Mulpani, Kathmandu",Kathmandu,16500000,5,3,3,1,North,2073,7.4K,0-3-0-0 Aana,10 Feet,10 Feet,NA,650 Sq. Feet,1 year ago,"['Garage', 'Balcony', 'Fencing', 'Modular Kitchen', 'Drainage', 'Water Tank', 'Water Well']"
"Land For Sale In Basbari, Kathmandu","Dharapati, Basbari, Kathmandu",Kathmandu,2700000,0,0,N/A,0,South,N/A,318,0-60-0-0 Aana,12 Feet,12 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Baluwatar, Kathmandu","Near PM House, Baluwatar, Kathmandu",Kathmandu,4800000,0,0,N/A,0,South East,N/A,328,0-11-5-0 Aana,12 Feet,12 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Chapali, Kathmandu","Bhangal, Chapali, Kathmandu",Kathmandu,1850000,0,0,N/A,0,North East,N/A,498,20 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Sanepa, Lalitpur","Sanepa Height, Sanepa, Lalitpur",Lalitpur,6800000,0,0,N/A,0,East,N/A,685,0-6-0-0 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Apartment For Rent In Bishal Nagar, Kathmandu","Central park, Bishal Nagar, Kathmandu",Kathmandu,95000,2,2,N/A,0,North,N/A,447,1000 Sq. Feet,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Thankot, Kathmandu","Chandragiri, Thankot, Kathmandu",Kathmandu,1750000,0,0,N/A,0,South East,N/A,384,8-0-0-0 Ropani,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi Main chowk, Dhumbarahi, Kathmandu",Kathmandu,55000000,0,0,2,0,West,N/A,484,0-4-5-0 Aana,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Chundevi, Kathmandu","Chundevi, Chundevi, Kathmandu",Kathmandu,6000000,0,0,N/A,0,South East,N/A,441,0-4-0-0 Aana,12 Feet,12 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Office Space For Rent In Nag Pokhari, Kathmandu","Nag pokhri, Nag Pokhari, Kathmandu",Kathmandu,270000,0,0,N/A,0,South East,N/A,272,2000 Sq. Feet,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Bhangal, Kathmandu","Bhangal, Bhangal, Kathmandu",Kathmandu,1600000,0,0,N/A,0,South East,N/A,376,2-0-0-0 Ropani,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Budhanilkantha, Kathmandu","Washi, Budhanilkantha, Kathmandu",Kathmandu,2100000,0,0,N/A,0,East,N/A,288,1-0-0-0 Ropani,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Budhanilkantha, Kathmandu","Siddhartha Colony, Budhanilkantha, Kathmandu",Kathmandu,2600000,0,0,N/A,0,North East,N/A,442,0-4-0-0 Aana,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Dakshinkali, Kathmandu","Dakshinkali, Dakshinkali, Kathmandu",Kathmandu,3200000,0,0,N/A,0,South East,N/A,318,2-0-0-0 Ropani,0 Feet,0 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,2500000,0,0,N/A,0,South East,N/A,302,0-5-0-0 Aana,12 Feet,12 Feet,NA,N/A Sq. Feet,1 year ago,[]
"House For Sale In Dhapasi, Kathmandu","Near grande hospital, Dhapasi, Kathmandu",Kathmandu,26000000,4,3,3,0,West,N/A,382,0-5-5-0 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,"['Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"Land For Sale In Putalisadak, Kathmandu","Near Star Mall, Putalisadak, Kathmandu",Kathmandu,5100000,0,0,N/A,0,East,N/A,483,0-3-2-0 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,[]
"House For Rent In Naxal, Kathmandu","Near bhatbhaten, Naxal, Kathmandu",Kathmandu,400000,0,0,N/A,0,South,N/A,383,24 Aana,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Frontyard', 'Drainage', 'Water Supply', 'Water Tank']"
"Office Space For Rent In Hadigaun, Kathmandu","Near Tangal, Hadigaun, Kathmandu",Kathmandu,160000,4,3,3,1,South,N/A,344,20 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Frontyard', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Harisiddhi, Lalitpur","Harisiddhi, Harisiddhi, Lalitpur",Lalitpur,33000000,8,7,3.5,2,East,2075,13.3K,7.1 Aana,10 Feet,10 Feet,NA,3400 Sq. Feet,1 year ago,"['Garage', 'Backyard', 'Fencing', 'Frontyard', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Well']"
"House For Rent In Grande Villa, Kathmandu","Tokha, Grande Villa, Kathmandu",Kathmandu,45000,4,3,2,1,East,N/A,496,4 Aana,0 Feet,0 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Frontyard', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Rent In Naxal, Kathmandu","Tangal, Naxal, Kathmandu",Kathmandu,250000,4,3,2,1,West,N/A,295,24 Aana,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Frontyard', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Rent In Baluwatar, Kathmandu","Near Russian Embassy, Baluwatar, Kathmandu",Kathmandu,525000,5,5,3,1,East,N/A,392,3000 Sq. Feet,16 Feet,16 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Frontyard', 'Garden', 'Modular Kitchen', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Rent In Hattigauda, Kathmandu","Hattigauda Chowk, Hattigauda, Kathmandu",Kathmandu,55000,0,2,2,1,East,N/A,682,2000 Sq. Feet,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Frontyard', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Rent In Lazimpat, Kathmandu","Near Radisson Hotel, Lazimpat, Kathmandu",Kathmandu,350000,0,0,N/A,0,South East,N/A,279,1-8-0-0 Ropani,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Frontyard', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Hattigauda, Kathmandu","Budhanilkantha, Hattigauda, Kathmandu",Kathmandu,55000000,4,4,2,2,East,2066,7.1K,0-7-2-0 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,"['Backyard', 'Balcony', 'Frontyard', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']"
"Land For Rent In Chabahil, Kathmandu","Gaurighat, Chabahil, Chabahil, Kathmandu",Kathmandu,350000,14,4,N/A,10,South,2009,1.2K,35 Aana,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,"['Garage', 'Backyard', 'Fencing', 'Frontyard', 'Water Supply']"
"Business For Sale In Pokhara, Pokhara","Near, Tika Resort, Pokhara, Pokhara",Pokhara,3500000,0,0,N/A,0,South East,N/A,1.6K,2900 Sq. Feet,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,"['Frontyard', 'Wifi', 'Drainage', 'Water Supply']"
"Land For Sale In Ravi Bhawan, Kathmandu","Near Lincoln School, Ravi Bhawan, Kathmandu",Kathmandu,5500000,0,0,N/A,0,East,N/A,437,0-11-0-0 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Chandol, Kathmandu","Kundalini, Chandol, Kathmandu",Kathmandu,4500000,0,0,N/A,0,South,N/A,399,0-7-0-0 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,[]
"CIVIL HOMES PHASE III : House For Rent In Kalanki, Kathmandu","Tinthana, Kalanki, Kathmandu",Kathmandu,100000,6,3,5,2,East,2067,2.4K,0-7-2-0 Aana,20 Feet,20 Feet,NA,1900 Sq. Feet,1 year ago,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Fencing', 'Frontyard', 'Garden', 'Gym', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water']"
"Business For Sale In Lakeside, Pokhara","Kaski, Lakeside, Pokhara",Pokhara,600000000,0,0,N/A,0,South East,N/A,669,3-5-0-0 Ropani,25 Feet,25 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Business For Sale In Dhading, Dhading","Charaudi, Benighat Rorang Gaupalika, Dhading, Dhading",Dhading,62000000,0,0,N/A,0,South,N/A,330,4-3-0-0 Ropani,25 Feet,25 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Sarankot, Pokhara","Kaski, Sarankot, Pokhara",Pokhara,14000000,0,0,N/A,0,South East,N/A,359,40-0-0-0 Ropani,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Business For Sale In Thamel, Kathmandu","Thamel, Thamel, Kathmandu",Kathmandu,240000000,0,0,N/A,0,West,N/A,514,0-22-0-0 Aana,6 Meter,6 Meter,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Kakarbhitta, Jhapa","Mechi Municipality, Kakarbhitta, Jhapa",Jhapa,10000000,0,0,N/A,0,East,N/A,463,0-9-5-0 Kattha,25 Feet,25 Feet,NA,N/A Sq. Feet,1 year ago,[]
"COMMERCIAL BUILDING : House For Sale In Pepsicola, Kathmandu","Suncity, Pepsicola, Kathmandu",Kathmandu,110000000,0,13,5,12,South East,2073,4.4K,0-11-0-0 Aana,23 Feet,23 Feet,NA,11000 Sq. Feet,1 year ago,"['Drainage', 'Water Supply']"
"Business For Sale In Lakeside, Pokhara","Kaski, Lakeside, Pokhara",Pokhara,350000000,0,0,N/A,0,South,N/A,1.2K,0-30-0-0 Aana,11 Meter,11 Meter,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Mahalaxmi Nagarpalika, Lalitpur","Lamatar Lakuri Bhanjyang., Mahalaxmi Nagarpalika, Lalitpur",Lalitpur,4550000,0,0,N/A,0,South East,N/A,550,55-0-0-0 Ropani,9 Meter,9 Meter,NA,N/A Sq. Feet,1 year ago,[]
"House For Rent In Hattiban, Lalitpur","Nearby, Nepal Cancer Hospital, Hattiban, Lalitpur",Lalitpur,1000001,0,0,N/A,0,South East,N/A,312,2000 Sq. Feet,9 Meter,9 Meter,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Lazimpat, Kathmandu","Bigmart, Lazimpat, Kathmandu",Kathmandu,15000000,0,0,N/A,0,East,N/A,1.2K,0-9-0-0 Aana,11 Meter,11 Meter,NA,N/A Sq. Feet,1 year ago,[]
"Residential Land At Innovative Colony : Land For Sale In Hattiban, Lalitpur","Hattiban, Hattiban, Lalitpur",Lalitpur,2800000,0,0,N/A,0,South,N/A,2.6K,8 Aana,24 Feet,24 Feet,NA,2890 Sq. Feet,1 year ago,[]
"54 Aana Commercial Land : Land For Sale In Maharajgunj, Kathmandu","Maharajgunj, Maharajgunj, Kathmandu",Kathmandu,5800000,0,0,N/A,0,North,N/A,2.3K,54 Aana,32 Feet,32 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Residential Cum Commercial House : House For Rent In Sanepa, Lalitpur","Sanepa, Sanepa, Lalitpur",Lalitpur,100000,7,3,3,2,North East,N/A,4K,8 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,"['Lawn', 'Garage', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply']"
"2 Room For Office Purpose : Flat For Rent In Pulchowk, Lalitpur","Hariharbhawan, Pulchowk, Lalitpur",Lalitpur,15500,2,1,N/A,0,South West,N/A,1.8K,300 Sq. Feet,11 Feet,11 Feet,NA,N/A Sq. Feet,1 year ago,"['Fencing', 'Frontyard', 'Wifi', 'Drainage', 'Water Supply']"
"Land For Sale In Budhanilkantha, Kathmandu","behind budanilkantha school, Budhanilkantha, Kathmandu",Kathmandu,1500000,0,0,N/A,0,North,N/A,657,5-0-0-0 Ropani,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Semi Furnished House : House For Rent In Khumaltar, Lalitpur","Khumaltar, Khumaltar, Lalitpur",Lalitpur,75000,5,5,3,3,East,2012,6.4K,9 Aana,13 Feet,13 Feet,NA,N/A Aana,1 year ago,"['Garage', 'Backyard', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Garden', 'Modular Kitchen', 'Drainage', 'Water Supply']"
"Residential, Good For Investment : Land For Sale In Mulpani, Kathmandu","Mulpani, Mulpani, Kathmandu",Kathmandu,1600000,0,0,N/A,0,North East,N/A,2.4K,0-3-2-0 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Mulpani, Kathmandu","Dachii, Mulpani, Kathmandu",Kathmandu,875000,0,0,N/A,0,South East,N/A,673,4 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Apartment For Sale In Jhamsikhel, Lalitpur","jhamsikhel, Jhamsikhel, Lalitpur",Lalitpur,12500000,2,1,1,1,East,N/A,6.8K,683 Sq. Feet,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Garden', 'Gym', 'Microwave', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Wifi', 'Water Supply', 'Solar Water']"
"Land For Sale In Gothatar, Kathmandu","Ward-7 Office, Gothatar, Kathmandu",Kathmandu,2000000,0,0,N/A,0,West,N/A,401,0-4-2-2 Aana,10 Feet,10 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Gothatar, Kathmandu","Near, Kadaghari, Gothatar, Kathmandu",Kathmandu,2200000,0,0,N/A,0,South,N/A,429,7 Aana,18 Feet,18 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Pepsicola, Kathmandu","TownPlanning, Pepsicola, Kathmandu",Kathmandu,4500000,0,0,N/A,0,North,N/A,465,0-4-2-0 Aana,6 Meter,6 Meter,NA,N/A Sq. Feet,1 year ago,[]
"Luxurious Bungalow : House For Sale In Budhanilkantha, Kathmandu","Near Budhanilkantha School, Budhanilkantha, Kathmandu",Kathmandu,110000000,4,6,2.5,5,South East,2074,44.2K,17.3 Aana,20 Feet / Blacktopped,20 Feet , Blacktopped,0.4.1.1 Aana,1 year ago,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Deck', 'Frontyard', 'Garden', 'Gym', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']"
"Bungalow At Mandikatar : House For Sale In Budhanilkantha, Kathmandu","Mandikatar, Budhanilkantha, Kathmandu",Kathmandu,62500000,5,4,3,4,West,2060,3.6K,0-15-0-0 Aana,13 Feet,13 Feet,NA,4000 Sq. Feet,1 year ago,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']"
"13 Aana : Land For Sale In Baneshwor, Kathmandu","Baneshwor Height, Baneshwor, Kathmandu",Kathmandu,5200000,0,0,N/A,0,North West,N/A,5.7K,0-13-0-0 Aana,18 Feet,18 Feet,NA,N/A Sq. Feet,1 year ago,"['Drainage', 'Water Supply']"
"22 Aana Land : Land For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur",Lalitpur,1550000,0,0,N/A,0,North East,N/A,2.3K,1-6-0-0 Aana,22 Feet,22 Feet,NA,22 Aana,1 year ago,[]
"Apartment At 4th Floor : Apartment For Sale In Bhaisepati, Lalitpur","Janata Awas, Bhaisepati, Lalitpur",Lalitpur,13000000,3,2,4,1,North West,2070,1.6K,12-0-0-0 Ropani,28 Feet,28 Feet,NA,1350 Sq. Feet,1 year ago,"['Garage', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Modular Kitchen', 'Wifi', 'Water Supply']"
"Apartment For Sale : Apartment For Sale In Bhaisepati, Lalitpur","Janata Awas, Bhaisepati, Lalitpur",Lalitpur,13000000,3,2,4,1,North West,2013,1.7K,12-0-0-0 Ropani,28 Feet,28 Feet,NA,1350 Sq. Feet,1 year ago,"['Garage', 'Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Water Supply']"
"2.5 Storey House : House For Sale In Lokanthali, Bhaktapur","Lokanthali, Lokanthali, Bhaktapur",Bhaktapur,35000000,6,3,3,2,North East,2050,4.9K,0-7-2-0 Aana,18 Feet,18 Feet,NA,N/A Sq. Feet,1 year ago,"['Garage', 'Backyard', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']"
"2.5 Storey House : House For Sale In Budhanilkantha, Kathmandu","Mathilo Bhangal, Budhanilkantha, Kathmandu",Kathmandu,36500000,4,5,3,4,South,2075,5.5K,0-11-3-0 Aana,18 Feet,18 Feet,NA,2698 Sq. Feet,1 year ago,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Garden', 'Modular Kitchen', 'Wifi', 'Water Supply', 'Water Tank', 'Water Well']"
"House For Sale In Budhanilkantha, Kathmandu","Bisnumati pool,Narayanthan, Budhanilkantha, Kathmandu",Kathmandu,26000000,5,5,N/A,2,North East,N/A,1.4K,0-5-0-0 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Frontyard', 'Garden', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']"
"House For Sale In Budhanilkantha, Kathmandu","Narayanthan Tusal , Bisnumati pool, Budhanilkantha, Kathmandu",Kathmandu,11000000,4,1,N/A,1,South,N/A,1.8K,0-3-2-0 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,"['Frontyard', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']"
"House For Sale In Manamaiju, Kathmandu","Tushal Chowk, Manamaiju, Kathmandu",Kathmandu,19000000,8,2,N/A,1,East,N/A,596,0-4-0-0 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,"['Drainage', 'Water Supply', 'Water Tank', 'Water Well']"
"House For Sale In Budhanilkantha, Kathmandu","Bishnumati-Pool, Narayanthan, Budhanilkantha, Kathmandu",Kathmandu,25000000,5,5,N/A,2,North,N/A,1.2K,0-5-0-0 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,"['Backyard', 'Balcony', 'Frontyard', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']"
"House For Sale In Baniyatar, Kathmandu","Chowk,Mahanagarpalika,, Baniyatar, Kathmandu",Kathmandu,20000000,12,4,N/A,2,South East,N/A,635,0-5-0-0 Aana,15 Feet,15 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Frontyard', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']"
"Land For Sale In Thamel, Kathmandu","thamel, Thamel, Kathmandu",Kathmandu,15000000,0,0,N/A,0,East,N/A,2.8K,0-4-0-0 Aana,0 Feet,0 Feet,NA,N/A Sq. Feet,1 year ago,[]
"House For Sale In Pasikot, Kathmandu","Budhanilkantha, Pasikot, Kathmandu",Kathmandu,29000000,7,5,N/A,2,North,2075,13.6K,5 Aana,12 Feet,12 Feet,NA,2464.12 Aana,1 year ago,"['Lawn', 'Balcony', 'Fencing', 'Frontyard', 'Water Supply', 'Water Tank', 'Water Well']"
"Land For Sale In Chapali, Kathmandu","chapali, Chapali, Kathmandu",Kathmandu,2200000,0,0,N/A,0,South West,N/A,3K,0-4-3-0 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Budhanilkantha, Kathmandu","Near Budanilkantha School, Budhanilkantha, Kathmandu",Kathmandu,1850000,0,0,N/A,0,East,N/A,5.4K,0-6-0-0 Aana,0 Feet,0 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land At Bhaisepati : Land For Sale In Bhaisepati, Lalitpur","Binayak Height, Bhaisepati, Lalitpur",Lalitpur,3500000,0,0,N/A,0,South,N/A,1.2K,0-5-0-0 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land At Baneshwor : Land For Sale In Baneshwor, Kathmandu","New Baneshwor, Baneshwor, Kathmandu",Kathmandu,6000000,0,0,N/A,0,East,N/A,4K,0-8-1-0 Aana,16 Feet,16 Feet,NA,N/A Sq. Feet,1 year ago,[]
"PERFECT HOMES : House For Sale In Bhaisepati, Lalitpur","Gokul Awas, Bhaisepati, Lalitpur",Lalitpur,29000000,3,2,N/A,1,South,2075,24.7K,0-4-1-0 Aana,15 Feet,15 Feet,NA,890 Aana,1 year ago,"['Lawn', 'Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']"
"Land At Bhaisepati : Land For Sale In Bhaisepati, Lalitpur","Binayak height, Bhaisepati, Lalitpur",Lalitpur,3800000,0,0,N/A,0,South East,N/A,1.4K,0-5-0-0 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land At Bhaisepati : Land For Sale In Bhaisepati, Lalitpur","Bhaisepati Awas, Bhaisepati, Lalitpur",Lalitpur,5500000,0,0,N/A,0,East,N/A,903,0-5-0-0 Aana,0 Feet,0 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land At Bhaisepati : Land For Sale In Bhaisepati, Lalitpur","Bhaisepati Awas, Bhaisepati, Lalitpur",Lalitpur,5500000,0,0,N/A,0,East,N/A,1.7K,0-6-0-0 Aana,0 Feet,0 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land At Bhaisepati : Land For Sale In Bhaisepati, Lalitpur","Bhaisepati Awas, Bhaisepati, Lalitpur",Lalitpur,5500000,0,0,N/A,0,West,N/A,1.7K,4 Aana,0 Feet,0 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land At Bhaisepati : Land For Sale In Bhaisepati, Lalitpur","Bhaisepati, Bhaisepati, Lalitpur",Lalitpur,5500000,0,0,N/A,0,West,N/A,1.7K,8 Aana,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,['Water Supply']
"House For Sale In Dhapakhel, Lalitpur","Dhapakhel, Kathmandu, Dhapakhel, Lalitpur",Lalitpur,25000000,6,3,N/A,2,North,2074,953,0-5-1-3 Sq. Feet,10 Feet,10 Feet,NA,0-4-0-0 Aana,1 year ago,"['Balcony', 'Water Supply']"
"House For Sale In Godawari, Lalitpur","Taukhel, near Godawari village resort, Godawari, Lalitpur",Lalitpur,40000000,6,4,N/A,3,East,2069,1.3K,0-12-0-0 Aana,10 Feet,10 Feet,NA,0-6-0-0 Aana,1 year ago,"['Lawn', 'Balcony', 'Fencing', 'Frontyard', 'Garden', 'Drainage', 'Water Supply']"
"Land For Sale In Panchkhal, Kavre","panchkhal, Panchkhal, Kavre",Kavre,350000,0,0,N/A,0,North,N/A,978,1-0-0-0 Ropani,16 Feet,16 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Koteshwor, Kathmandu","Koteshwor, Bhatbhateni, Koteshwor, Kathmandu",Kathmandu,4500000,0,0,N/A,0,North,N/A,798,0-6-2-0 Aana,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"House For Sale In Ghari Patan, Pokhara","Gharipatan, Pokhara, Ghari Patan, Pokhara",Pokhara,17000000,0,0,N/A,0,East,N/A,1.1K,19x40 Haat,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Kavresthali, Kathmandu","Kavresthali, Kavresthali, Kathmandu",Kathmandu,700000,0,0,N/A,0,East,N/A,1.5K,0-5-1-2 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,[]
"House For Sale In Ghari Patan, Pokhara","Gharipatan , Pokhara, Ghari Patan, Pokhara",Pokhara,30000000,5,4,N/A,3,East,N/A,1.4K,0-6-0-0 Aana,18 Feet,18 Feet,NA,N/A Sq. Feet,1 year ago,"['Balcony', 'Fencing', 'Frontyard']"
"House For Sale In Shrijana Chowk, Pokhara","Shrijana Chowk, Pokhara, Shrijana Chowk, Pokhara",Pokhara,80000000,5,6,N/A,3,East,2065,873,12 Aana,0 Feet,0 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Chauthe, Pokhara","Chaute, Pokhara, Chauthe, Pokhara",Pokhara,900000,0,0,N/A,0,East,N/A,1.1K,50x50 Haat,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Kaji Pokhari, Pokhara","Kajipokhari, Pokhara, Kaji Pokhari, Pokhara",Pokhara,600000,0,0,N/A,0,East,N/A,727,20x40 Haat,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Raam Bazar, Pokhara","Raambazar Pokhara, Raam Bazar, Pokhara",Pokhara,25000000,0,0,N/A,0,East,N/A,534,14 Aana,14 Feet,14 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Bajha Patan, Pokhara","Bajha Patan, Kamal Pokhari, Pokhara, Bajha Patan, Pokhara",Pokhara,1000000,0,0,N/A,0,East,N/A,1.1K,62x100 Haat,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"Land For Sale In Chauthe, Pokhara","Chauthe, Pokhara, Chauthe, Pokhara",Pokhara,900000,0,0,N/A,0,East,N/A,880,40x50 Haat,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,[]
"House For Sale In Sitapaila, Kathmandu","Sitapaila, Dada Pauwa, Sitapaila, Kathmandu",Kathmandu,18000000,4,2,N/A,2,South,N/A,1.2K,0-3-2-0 Aana,13 Feet,13 Feet,NA,N/A Sq. Feet,1 year ago,['Water Supply']
"House For Sale In Hattiban, Lalitpur","Hattiban, Hattiban, Lalitpur",Lalitpur,23000000,7,3,N/A,2,North East,N/A,948,0-5-2-2 Aana,16 Feet,16 Feet,NA,N/A Sq. Feet,1 year ago,[]
"House For Sale In Dhapasi, Kathmandu","Dhapasi, kathmandu, Dhapasi, Kathmandu",Kathmandu,35000000,0,0,N/A,0,East,N/A,568,0-11-0-0 Aana,20 Feet,20 Feet,NA,N/A Sq. Feet,1 year ago,"['Lawn', 'Frontyard', 'Garden', 'Water Supply']"
"House For Sale In Baluwatar, Kathmandu","Baluwatar, Baluwatar, Kathmandu",Kathmandu,35000000,11,6,N/A,2,East,N/A,1.2K,0-7-0-0 Aana,20 Feet,20 Feet,NA,N/A Aana,1 year ago,[]
